Tuotekoodi;Laatu;Määrittely;Tuotenimi;Paksuus;Tuoteryhmä;Lisänimi;Halkaisija;Seinämä;Muu mitta;Pinta;Yksikkö paino;Paineluokka;Lisätiedot;Toleranssi;Sisähalkaisija;Leveys;Paksuus;Korkeus/pituus;Eräkoko
1201242;AISI 316;"3""-2 1/2""";SUPISTUSKAKSOISNIPPA;0;Supistuskaksoisnippa;;"3""";;"2 1/2""";;0,93;;;;;;;;1
1201299;AISI 316;;SUPISTUSKAKSOISNIPPA;0;Supistuskaksoisnippa;;;;;;0;;;;;;;;1
1201401;AISI 316;"1/8""";SUORA MUHVI;0;Suora muhvi;;"1/8""";;;;0,02;;;;;;;;1
1201401N;AISI 316;"1/8"" NPT";SUORA MUHVI;0;Suora muhvi;Suora muhvi NPT Materiaalitodistus EN 10204/3.1;"1/8""";;;;0,02;;NPT;;;;;;1
1201402;AISI 316;"1/4""";SUORA MUHVI;0;Suora muhvi;;"1/4""";;;;0,03;;;;;;;;1
1201402N;AISI 316;"1/4"" NPT";SUORA MUHVI;0;Suora muhvi;Suora muhvi NPT Materiaalitodistus EN 10204/3.1;"1/4""";;;;0,03;;NPT;;;;;;1
1201403;AISI 316;"3/8""";SUORA MUHVI;0;Suora muhvi;;"3/8""";;;;0,03;;;;;;;;1
1201403N;AISI 316;"3/8"" NPT";SUORA MUHVI;0;Suora muhvi;;"3/8""";;;;0,03;;NPT;;;;;;1
1201404;AISI 316;"1/2""";SUORA MUHVI;0;Suora muhvi;;"1/2""";;;;0,07;;;;;;;;1
1201404N;AISI 316;"1/2"" NPT";SUORA MUHVI;0;Suora muhvi;Suora muhvi NPT Materiaalitodistus EN 10204/3.1;"1/2"" NPT";;;;0,07;;;;;;;;1
1201405;AISI 316;"3/4""";SUORA MUHVI;0;Suora muhvi;;"3/4""";;;;0,06;;;;;;;;1
1201405N;AISI 316;"3/4"" NPT";SUORA MUHVI;0;Suora muhvi;Suora muhvi NPT Materiaalitodistus EN 10204/3.1;"3/4"" NPT";;;;0,09;;;;;;;;1
1201406;AISI 316;"1""";SUORA MUHVI;0;Suora muhvi;;"1""";;;;0,14;;;;;;;;1
1201406N;AISI 316;"1"" NPT";SUORA MUHVI;0;Suora muhvi;Suora muhvi NPT Materiaalitodistus EN 10204/3.1;"1""";;;;0,14;;NPT;;;;;;1
1201407;AISI 316;"1 1/4""";SUORA MUHVI;0;Suora muhvi;;"1 1/4""";;;;0,21;;;;;;;;1
1201407N;AISI 316;"1 1/4"" NPT";SUORA MUHVI;0;Suora muhvi;Suora muhvi NPT Materiaalitodistus EN 10204/3.1;"1 1/4""";;;;0,21;;NPT;;;;;;1
1201408;AISI 316;"1 1/2""";SUORA MUHVI;0;Suora muhvi;;"1 1/2""";;;;0,29;;;;;;;;1
1201408N;AISI 316;"1 1/2"" NPT";SUORA MUHVI;0;Suora muhvi;Suora muhvi NPT Materiaalitodistus EN 10204/3.1;"1 1/2""";;;;0,29;;NPT;;;;;;1
1201409;AISI 316;"2""";SUORA MUHVI;0;Suora muhvi;;"2""";;;;0,4;;;;;;;;1
1201409N;AISI 316;"2"" NPT";SUORA MUHVI;0;Suora muhvi;Suora muhvi NPT Materiaalitodistus EN 10204/3.1;"2""";;;;0,4;;NPT;;;;;;1
1201410;AISI 316;"2 1/2""";SUORA MUHVI;0;Suora muhvi;;"2 1/2""";;;;0,68;;;;;;;;1
1201411;AISI 316;"3""";SUORA MUHVI;0;Suora muhvi;;"3""";;;;0,97;;;;;;;;1
1201412;AISI 316;"4""";SUORA MUHVI;0;Suora muhvi;;"4""";;;;1,8;;;;;;;;1
1201413;AISI 316;"5""";SUORA MUHVI;0;Suora muhvi;;"5""";;;;2,5;;;;;;;;1
1201414;AISI 316;"6""";SUORA MUHVI;0;Suora muhvi;;"6""";;;;3,5;;;;;;;;1
1201499;AISI 316;;SUORA MUHVI;0;Suora muhvi;;;;;;0;;;;;;;;1
1201501;AISI 316;"1/8""";PUOLIMUHVI;0;Puolimuhvi;;"1/8""";;;;0,01;;;;;;;;1
1201501N;AISI 316;"1/8"" NPT";PUOLIMUHVI;0;Puolimuhvi;Puolimuhvi NPT Materiaalitodistus EN 10204/3.1;"1/8""";;;;0,01;;NPT;;;;;;1
1201502;AISI 316;"1/4""";PUOLIMUHVI;0;Puolimuhvi;;"1/4""";;;;0,01;;;;;;;;1
1201503;AISI 316;"3/8""";PUOLIMUHVI;0;Puolimuhvi;;"3/8""";;;;0,02;;;;;;;;1
1201504;AISI 316;"1/2""";PUOLIMUHVI;0;Puolimuhvi;;"1/2""";;;;0,03;;;;;;;;1
1201505;AISI 316;"3/4""";PUOLIMUHVI;0;Puolimuhvi;;"3/4""";;;;0,04;;;;;;;;1
1201506;AISI 316;"1""";PUOLIMUHVI;0;Puolimuhvi;;"1""";;;;0,06;;;;;;;;1
1201506L;AISI 316;"1"" L=23 mm";PUOLIMUHVI;0;Puolimuhvi;Puolimuhvi L= 23mm Materiaalitodistus EN 10204/3.1;"1""";;;;0,1;;;;;;;;1
1201507;AISI 316;"1 1/4""";PUOLIMUHVI;0;Puolimuhvi;;"1 1/4""";;;;0,09;;;;;;;;1
1201508;AISI 316;"1 1/2""";PUOLIMUHVI;0;Puolimuhvi;;"1 1/2""";;;;0,13;;;;;;;;1
1201509;AISI 316;"2""";PUOLIMUHVI;0;Puolimuhvi;;"2""";;;;0,19;;;;;;;;1
1201510;AISI 316;"2 1/2""";PUOLIMUHVI;0;Puolimuhvi;;"2 1/2""";;;;0,3;;;;;;;;1
1201511;AISI 316;"3""";PUOLIMUHVI;0;Puolimuhvi;;"3""";;;;0,45;;;;;;;;1
1201512;AISI 316;"4""";PUOLIMUHVI;0;Puolimuhvi;;"4""";;;;0,7;;;;;;;;1
1201599;AISI 316;;PUOLIMUHVI;0;Puolimuhvi;;;;;;0;;;;;;;;1
1201701;AISI 316;"1/8""";KAKSOISNIPPA;0;Kaksoisnippa;;"1/8""";;;;0,01;;;;;;;;1
1201702;AISI 316;"1/4""";KAKSOISNIPPA;0;Kaksoisnippa;;"1/4""";;;;0,02;;;;;;;;1
1201702N;AISI 316;"1/4"" NPT";KAKSOISNIPPA;0;Kaksoisnippa;Kaksoisnippa NPT;"1/4"" NPT";;;;0,02;;;;;;;;1
1201703;AISI 316;"3/8""";KAKSOISNIPPA;0;Kaksoisnippa;;"3/8""";;;;0,03;;;;;;;;1
1201703N;AISI 316;"3/8"" NPT";KAKSOISNIPPA;0;Kaksoisnippa;;"3/8"" NPT";;;;0,03;;;;;;;;1
1201704;AISI 316;"1/2""";KAKSOISNIPPA;0;Kaksoisnippa;;"1/2""";;;;0,05;;;;;;;;1
1201704N;AISI 316;"1/2"" NPT";KAKSOISNIPPA;0;Kaksoisnippa;Kaksoisnippa NPT;"1/2"" NPT";;;;0,05;;;;;;;;1
1201705;AISI 316;"3/4""";KAKSOISNIPPA;0;Kaksoisnippa;;"3/4""";;;;0,09;;;;;;;;1
1201705N;AISI 316;"3/4"" NPT";KAKSOISNIPPA;0;Kaksoisnippa;Kaksoisnippa NPT;"3/4"" NPT";;;;0,08;;;;;;;;1
1201706;AISI 316;"1""";KAKSOISNIPPA;0;Kaksoisnippa;;"1""";;;;0,13;;;;;;;;1
1201706N;AISI 316;"1"" NPT";KAKSOISNIPPA;0;Kaksoisnippa;Kaksoisnippa NPT;"1""";;;;0,13;;NPT;;;;;;1
1201707;AISI 316;"1 1/4""";KAKSOISNIPPA;0;Kaksoisnippa;;"1 1/4""";;;;0,21;;;;;;;;1
1201707N;AISI 316;"1 1/4"" NPT";KAKSOISNIPPA;0;Kaksoisnippa;Kaksoisnippa NPT;"1 1/4""";;;;0,21;;NPT;;;;;;1
1201708;AISI 316;"1 1/2""";KAKSOISNIPPA;0;Kaksoisnippa;;"1 1/2""";;;;0,26;;;;;;;;1
1201708N;AISI 316;"1 1/2"" NPT";KAKSOISNIPPA;0;Kaksoisnippa;Kaksoisnippa NPT;"1 1/2""";;;;0,26;;NPT;;;;;;1
1201709;AISI 316;"2""";KAKSOISNIPPA;0;Kaksoisnippa;;"2""";;;;0,43;;;;;;;;1
1201709N;AISI 316;"2"" NPT";KAKSOISNIPPA;0;Kaksoisnippa;Kaksoisnippa NPT;"2""";;;;0,43;;NPT;;;;;;1
1201710;AISI 316;"2 1/2""";KAKSOISNIPPA;0;Kaksoisnippa;;"2 1/2""";;;;0,63;;;;;;;;1
1201711;AISI 316;"3""";KAKSOISNIPPA;0;Kaksoisnippa;;"3""";;;;0,83;;;;;;;;1
1201712;AISI 316;"4""";KAKSOISNIPPA;0;Kaksoisnippa;;"4""";;;;2,02;;;;;;;;1
1201799;AISI 316;;KAKSOISNIPPA;0;Kaksoisnippa;;;;;;0;;;;;;;;1
1201802;AISI 316;"1/4""";KAKSOISNIPPA HITSATTAVA;0;Kaksoisnippa hitsattava;;"1/4""";;;;0,02;;;;;;;;1
1201803;AISI 316;"3/8""";KAKSOISNIPPA HITSATTAVA;0;Kaksoisnippa hitsattava;;"3/8""";;;;0,03;;;;;;;;1
1201804;AISI 316;"1/2""";KAKSOISNIPPA HITSATTAVA;0;Kaksoisnippa hitsattava;;"1/2""";;;;0,05;;;;;;;;1
1201805;AISI 316;"3/4""";KAKSOISNIPPA HITSATTAVA;0;Kaksoisnippa hitsattava;;"3/4""";;;;0,09;;;;;;;;1
1201806;AISI 316;"1""";KAKSOISNIPPA HITSATTAVA;0;Kaksoisnippa hitsattava;;"1""";;;;0,13;;;;;;;;1
1201807;AISI 316;"1 1/4""";KAKSOISNIPPA HITSATTAVA;0;Kaksoisnippa hitsattava;;"1 1/4""";;;;0,21;;;;;;;;1
1201808;AISI 316;"1 1/2""";KAKSOISNIPPA HITSATTAVA;0;Kaksoisnippa hitsattava;;"1 1/2""";;;;0,26;;;;;;;;1
1201809;AISI 316;"2""";KAKSOISNIPPA HITSATTAVA;0;Kaksoisnippa hitsattava;;"2""";;;;0,43;;;;;;;;1
1201810;AISI 316;"2 1/2""";KAKSOISNIPPA HITSATTAVA;0;Kaksoisnippa hitsattava;;"2 1/2""";;;;0,63;;;;;;;;1
1201811;AISI 316;"3""";KAKSOISNIPPA HITSATTAVA;0;Kaksoisnippa hitsattava;;"3""";;;;0,83;;;;;;;;1
1201901;AISI 316;"1/8""";4-K TULPPA;0;4-k tulppa;;"1/8""";;;;0,01;;;;;;;;1
1201902;AISI 316;"1/4""";4-K TULPPA;0;4-k tulppa;;"1/4""";;;;0,02;;;;;;;;1
1201903;AISI 316;"3/8""";4-K TULPPA;0;4-k tulppa;;"3/8""";;;;0,03;;;;;;;;1
1201904;AISI 316;"1/2""";4-K TULPPA;0;4-k tulppa;;"1/2""";;;;0,04;;;;;;;;1
1201905;AISI 316;"3/4""";4-K TULPPA;0;4-k tulppa;;"3/4""";;;;0,09;;;;;;;;1
1201906;AISI 316;"1""";4-K TULPPA;0;4-k tulppa;;"1""";;;;0,16;;;;;;;;1
1201907;AISI 316;"1 1/4""";4-K TULPPA;0;4-k tulppa;;"1 1/4""";;;;0,29;;;;;;;;1
1201908;AISI 316;"1 1/2""";4-K TULPPA;0;4-k tulppa;;"1 1/2""";;;;0,39;;;;;;;;1
1201909;AISI 316;"2""";4-K TULPPA;0;4-k tulppa;;"2""";;;;0,69;;;;;;;;1
1201910;AISI 316;"2 1/2""";4-K TULPPA;0;4-k tulppa;;"2 1/2""";;;;1,17;;;;;;;;1
1201911;AISI 316;"3""";4-K TULPPA;0;4-k tulppa;;"3""";;;;1,74;;;;;;;;1
1201912;AISI 316;"4""";4-K TULPPA;0;4-k tulppa;;"4""";;;;2,5;;;;;;;;1
1202001;AISI 316;"1/8""";6-K TULPPA KARTIOKIERRE;0;6-k tulppa kartiokierre;;"1/8""";;;;0,01;;;;;;;;1
1202002;AISI 316;"1/4""";6-K TULPPA KARTIOKIERRE;0;6-k tulppa kartiokierre;;"1/4""";;;;0,02;;;;;;;;1
1202002N;AISI 316;"1/4"" NPT";6-K TULPPA KARTIOKIERRE;0;6-k tulppa kartiokierre;;"1/4""";;;;0,02;;NPT;;;;;;1
1202003;AISI 316;"3/8""";6-K TULPPA KARTIOKIERRE;0;6-k tulppa kartiokierre;;"3/8""";;;;0,03;;;;;;;;1
1202004;AISI 316;"1/2""";6-K TULPPA KARTIOKIERRE;0;6-k tulppa kartiokierre;;"1/2""";;;;0,05;;;;;;;;1
1202005;AISI 316;"3/4""";6-K TULPPA KARTIOKIERRE;0;6-k tulppa kartiokierre;;"3/4""";;;;0,11;;;;;;;;1
1202006;AISI 316;"1""";6-K TULPPA KARTIOKIERRE;0;6-k tulppa kartiokierre;;"1""";;;;0,19;;;;;;;;1
1202006N;AISI 316;"1"" NPT";6-K TULPPA KARTIOKIERRE;0;6-k tulppa kartiokierre;;"1""";;;;0,19;;NPT;;;;;;1
1202007;AISI 316;"1 1/4""";6-K TULPPA KARTIOKIERRE;0;6-k tulppa kartiokierre;;"1 1/4""";;;;0,36;;;;;;;;1
1202008;AISI 316;"1 1/2""";6-K TULPPA KARTIOKIERRE;0;6-k tulppa kartiokierre;;"1 1/2""";;;;0,48;;;;;;;;1
1202008N;AISI 316;"1 1/2"" NPT";6-K TULPPA KARTIOKIERRE;0;6-k tulppa kartiokierre;;"1 1/2""";;;;0,48;;NPT;;;;;;1
1202009;AISI 316;"2""";6-K TULPPA KARTIOKIERRE;0;6-k tulppa kartiokierre;;"2""";;;;0,9;;;;;;;;1
1202010;AISI 316;"2 1/2""";6-K TULPPA KARTIOKIERRE;0;6-k tulppa kartiokierre;;"2 1/2""";;;;1,64;;;;;;;;1
1202011;AISI 316;"3""";6-K TULPPA KARTIOKIERRE;0;6-k tulppa kartiokierre;;"3""";;;;2,32;;;;;;;;1
1202012;AISI 316;"4""";6-K TULPPA KARTIOKIERRE;0;6-k tulppa kartiokierre;;"4""";;;;3;;;;;;;;1
1202101;AISI 316;"1/8""";6-K TULPPA LIERIÖKIERRE;0;6-k tulppa lieriökierre;;"1/8""";;;;0,01;;;;;;;;1
1202102;AISI 316;"1/4""";6-K TULPPA LIERIÖKIERRE;0;6-k tulppa lieriökierre;;"1/4""";;;;0,02;;;;;;;;1
1202103;AISI 316;"3/8""";6-K TULPPA LIERIÖKIERRE;0;6-k tulppa lieriökierre;;"3/8""";;;;0,03;;;;;;;;1
1202104;AISI 316;"1/2""";6-K TULPPA LIERIÖKIERRE;0;6-k tulppa lieriökierre;;"1/2""";;;;0,05;;;;;;;;1
1202105;AISI 316;"3/4""";6-K TULPPA LIERIÖKIERRE;0;6-k tulppa lieriökierre;;"3/4""";;;;0,11;;;;;;;;1
1202106;AISI 316;"1""";6-K TULPPA LIERIÖKIERRE;0;6-k tulppa lieriökierre;;"1""";;;;0,19;;;;;;;;1
1202107;AISI 316;"1 1/4""";6-K TULPPA LIERIÖKIERRE;0;6-k tulppa lieriökierre;;"1 1/4""";;;;0,36;;;;;;;;1
1202108;AISI 316;"1 1/2""";6-K TULPPA LIERIÖKIERRE;0;6-k tulppa lieriökierre;;"1 1/2""";;;;0,48;;;;;;;;1
1202109;AISI 316;"2""";6-K TULPPA LIERIÖKIERRE;0;6-k tulppa lieriökierre;;"2""";;;;0,9;;;;;;;;1
1202110;AISI 316;"2 1/2""";6-K TULPPA LIERIÖKIERRE;0;6-k tulppa lieriökierre;;"2 1/2""";;;;1,64;;;;;;;;1
1202111;AISI 316;"3""";6-K TULPPA LIERIÖKIERRE;0;6-k tulppa lieriökierre;;"3""";;;;2,32;;;;;;;;1
1202152;AISI 316;"1/4""";6-K TULPPA LIERIÖ DIN 909;0;6-k tulppa lieriökierre;;"1/4""";;;;0,02;;;;;;;;1
1202301;AISI 316;"1/8""";KUUSIOHATTU;0;Kuusiohattu;;"1/8""";;;;0,01;;;;;;;;1
1202302;AISI 316;"1/4""";KUUSIOHATTU;0;Kuusiohattu;;"1/4""";;;;0,01;;;;;;;;1
1202303;AISI 316;"3/8""";KUUSIOHATTU;0;Kuusiohattu;;"3/8""";;;;0,03;;;;;;;;1
1202304;AISI 316;"1/2""";KUUSIOHATTU;0;Kuusiohattu;;"1/2""";;;;0,06;;;;;;;;1
1202305;AISI 316;"3/4""";KUUSIOHATTU;0;Kuusiohattu;;"3/4""";;;;0,08;;;;;;;;1
1202306;AISI 316;"1""";KUUSIOHATTU;0;Kuusiohattu;;"1""";;;;0,11;;;;;;;;1
1202307;AISI 316;"1 1/4""";KUUSIOHATTU;0;Kuusiohattu;;"1 1/4""";;;;0,24;;;;;;;;1
1202308;AISI 316;"1 1/2""";KUUSIOHATTU;0;Kuusiohattu;;"1 1/2""";;;;0,25;;;;;;;;1
1202309;AISI 316;"2""";KUUSIOHATTU;0;Kuusiohattu;;"2""";;;;0,52;;;;;;;;1
1202310;AISI 316;"2 1/2""";KUUSIOHATTU;0;Kuusiohattu;;"2 1/2""";;;;0,74;;;;;;;;1
1202311;AISI 316;"3""";KUUSIOHATTU;0;Kuusiohattu;;"3""";;;;0,86;;;;;;;;1
1202401;AISI 316;"1/8""";PYÖRÖHATTU;0;Pyöröhattu;;"1/8""";;;;0,01;;;;;;;;1
1202402;AISI 316;"1/4""";PYÖRÖHATTU;0;Pyöröhattu;;"1/4""";;;;0,01;;;;;;;;1
1202403;AISI 316;"3/8""";PYÖRÖHATTU;0;Pyöröhattu;;"3/8""";;;;0,03;;;;;;;;1
1202404;AISI 316;"1/2""";PYÖRÖHATTU;0;Pyöröhattu;;"1/2""";;;;0,06;;;;;;;;1
1202407;AISI 316;"1 1/2""";PYÖRÖHATTU;0;Pyöröhattu;;"1 1/2""";;;;0,25;;;;;;;;1
1202409;AISI 316;"2""";PYÖRÖHATTU;0;Pyöröhattu;;"2""";;;;0,52;;;;;;;;1
1202410;AISI 316;"2 1/2""";PYÖRÖHATTU;0;Pyöröhattu;;"2 1/2""";;;;0,74;;;;;;;;1
1202411;AISI 316;"3""";PYÖRÖHATTU;0;Pyöröhattu;;"3""";;;;0,86;;;;;;;;1
1202412;AISI 316;"4""";PYÖRÖHATTU;0;Pyöröhattu;;"4""";;;;1,74;;;;;;;;1
1202414;AISI 316;"6""";PYÖRÖHATTU;0;Pyöröhattu;;"6""";;;;3,2;;;;;;;;1
1202601;AISI 316;"1/8""";LUKITUSMUTTERI;0;Lukitusmutteri;;"1/8""";;;;0,01;;;;;;;;1
1202602;AISI 316;"1/4""";LUKITUSMUTTERI;0;Lukitusmutteri;;"1/4""";;;;0,02;;;;;;;;1
1202602K;AISI 316;"1/4""";LUKITUSMUTTERI KONEISTETTU;0;Lukitusmutteri;Lukitusmutteri koneistettu BSP;"1/4""";;;;0,02;;;;;;;;1
1202603;AISI 316;"3/8""";LUKITUSMUTTERI;0;Lukitusmutteri;;"3/8""";;;;0,03;;;;;;;;1
1202604;AISI 316;"1/2""";LUKITUSMUTTERI;0;Lukitusmutteri;;"1/2""";;;;0,04;;;;;;;;1
1202605;AISI 316;"3/4""";LUKITUSMUTTERI;0;Lukitusmutteri;;"3/4""";;;;0,05;;;;;;;;1
1202606;AISI 316;"1""";LUKITUSMUTTERI;0;Lukitusmutteri;;"1""";;;;0,08;;;;;;;;1
1202607;AISI 316;"1 1/4""";LUKITUSMUTTERI;0;Lukitusmutteri;;"1 1/4""";;;;0,13;;;;;;;;1
1202608;AISI 316;"1 1/2""";LUKITUSMUTTERI;0;Lukitusmutteri;;"1 1/2""";;;;0,13;;;;;;;;1
1202609;AISI 316;"2""";LUKITUSMUTTERI;0;Lukitusmutteri;;"2""";;;;0,22;;;;;;;;1
1202610;AISI 316;"2 1/2""";LUKITUSMUTTERI;0;Lukitusmutteri;;"2 1/2""";;;;0,4;;;;;;;;1
1202611;AISI 316;"3""";LUKITUSMUTTERI;0;Lukitusmutteri;;"3""";;;;0,48;;;;;;;;1
1202901;AISI 316;"1/8""";KARTIOLIITIN S/S;0;Kartioliitin s/s;;"1/8""";;;;0,07;;;;;;;;1
1202902;AISI 316;"1/4""";KARTIOLIITIN S/S;0;Kartioliitin s/s;;"1/4""";;;;0,12;;;;;;;;1
1202903;AISI 316;"3/8""";KARTIOLIITIN S/S;0;Kartioliitin s/s;;"3/8""";;;;0,2;;;;;;;;1
1202904;AISI 316;"1/2""";KARTIOLIITIN S/S;0;Kartioliitin s/s;;"1/2""";;;;0,29;;;;;;;;1
1202905;AISI 316;"3/4""";KARTIOLIITIN S/S;0;Kartioliitin s/s;;"3/4""";;;;0,42;;;;;;;;1
1202906;AISI 316;"1""";KARTIOLIITIN S/S;0;Kartioliitin s/s;;"1""";;;;0,5;;;;;;;;1
1202907;AISI 316;"1 1/4""";KARTIOLIITIN S/S;0;Kartioliitin s/s;;"1 1/4""";;;;0,9;;;;;;;;1
1202908;AISI 316;"1 1/2""";KARTIOLIITIN S/S;0;Kartioliitin s/s;;"1 1/2""";;;;1,09;;;;;;;;1
1202909;AISI 316;"2""";KARTIOLIITIN S/S;0;Kartioliitin s/s;;"2""";;;;1,53;;;;;;;;1
1202910;AISI 316;"2 1/2""";KARTIOLIITIN S/S;0;Kartioliitin s/s;;"2 1/2""";;;;2,32;;;;;;;;1
1202911;AISI 316;"3""";KARTIOLIITIN S/S;0;Kartioliitin s/s;;"3""";;;;3,42;;;;;;;;1
1202912;AISI 316;"4""";KARTIOLIITIN S/S;0;Kartioliitin s/s;;"4""";;;;4,5;;;;;;;;1
1203001;AISI 316;"1/8""";KARTIOLIITIN S/U;0;Kartioliitin s/u;;"1/8""";;;;0,07;;;;;;;;1
1203002;AISI 316;"1/4""";KARTIOLIITIN S/U;0;Kartioliitin s/u;;"1/4""";;;;0,12;;;;;;;;1
1203003;AISI 316;"3/8""";KARTIOLIITIN S/U;0;Kartioliitin s/u;;"3/8""";;;;0,2;;;;;;;;1
1203004;AISI 316;"1/2""";KARTIOLIITIN S/U;0;Kartioliitin s/u;;"1/2""";;;;0,29;;;;;;;;1
1203005;AISI 316;"3/4""";KARTIOLIITIN S/U;0;Kartioliitin s/u;;"3/4""";;;;0,42;;;;;;;;1
1203006;AISI 316;"1""";KARTIOLIITIN S/U;0;Kartioliitin s/u;;"1""";;;;0,67;;;;;;;;1
1203006N;AISI 316;"1"" NPT";KARTIOLIITIN S/U;0;Kartioliitin s/u;Kartioliitin s/u NPT;"1""";;;;0,67;;NPT;;;;;;1
1203007;AISI 316;"1 1/4""";KARTIOLIITIN S/U;0;Kartioliitin s/u;;"1 1/4""";;;;0,9;;;;;;;;1
1203007N;AISI 316;"1 1/4"" NPT";KARTIOLIITIN S/U;0;Kartioliitin s/u;Kartioliitin s/u NPT;"1 1/4""";;;;0,9;;NPT;;;;;;1
1203008;AISI 316;"1 1/2""";KARTIOLIITIN S/U;0;Kartioliitin s/u;;"1 1/2""";;;;1,09;;;;;;;;1
1203008N;AISI 316;"1 1/2"" NPT";KARTIOLIITIN S/U;0;Kartioliitin s/u;Kartioliitin s/u NPT;"1 1/2""";;;;1,09;;NPT;;;;;;1
1203009;AISI 316;"2""";KARTIOLIITIN S/U;0;Kartioliitin s/u;;"2""";;;;1,53;;;;;;;;1
1203010;AISI 316;"2 1/2""";KARTIOLIITIN S/U;0;Kartioliitin s/u;;"2 1/2""";;;;2,32;;;;;;;;1
1203011;AISI 316;"3""";KARTIOLIITIN S/U;0;Kartioliitin s/u;;"3""";;;;3,42;;;;;;;;1
1203101;AISI 316;"1/8""";KARTIOLIITIN HITSATTAVA;0;Kartioliitin hitsattava;;"1/8""";;;;0,07;;;;;;;;1
1203102;AISI 316;"1/4""";KARTIOLIITIN HITSATTAVA;0;Kartioliitin hitsattava;;"1/4""";;;;0,12;;;;;;;;1
1203103;AISI 316;"3/8""";KARTIOLIITIN HITSATTAVA;0;Kartioliitin hitsattava;;"3/8""";;;;0,2;;;;;;;;1
1203104;AISI 316;"1/2""";KARTIOLIITIN HITSATTAVA;0;Kartioliitin hitsattava;;"1/2""";;;;0,29;;;;;;;;1
1203105;AISI 316;"3/4""";KARTIOLIITIN HITSATTAVA;0;Kartioliitin hitsattava;;"3/4""";;;;0,42;;;;;;;;1
1203106;AISI 316;"1""";KARTIOLIITIN HITSATTAVA;0;Kartioliitin hitsattava;;"1""";;;;0,67;;;;;;;;1
1203107;AISI 316;"1 1/4""";KARTIOLIITIN HITSATTAVA;0;Kartioliitin hitsattava;;"1 1/4""";;;;0,9;;;;;;;;1
1203108;AISI 316;"1 1/2""";KARTIOLIITIN HITSATTAVA;0;Kartioliitin hitsattava;;"1 1/2""";;;;1,09;;;;;;;;1
1203109;AISI 316;"2""";KARTIOLIITIN HITSATTAVA;0;Kartioliitin hitsattava;;"2""";;;;1,53;;;;;;;;1
1203110;AISI 316;"2 1/2""";KARTIOLIITIN HITSATTAVA;0;Kartioliitin hitsattava;;"2 1/2""";;;;2,32;;;;;;;;1
1203111;AISI 316;"3""";KARTIOLIITIN HITSATTAVA;0;Kartioliitin hitsattava;;"3""";;;;3,42;;;;;;;;1
1203151;AISI 316;"1/8""";KARTIOLIITIN H/S;0;Kartioliitin h/s;;"1/8""";;;;0,07;;;;;;;;1
1203152;AISI 316;"1/4""";KARTIOLIITIN H/S;0;Kartioliitin h/s;;"1/4""";;;;0,12;;;;;;;;1
1203153;AISI 316;"3/8""";KARTIOLIITIN H/S;0;Kartioliitin h/s;;"3/8""";;;;0,2;;;;;;;;1
1203154;AISI 316;"1/2""";KARTIOLIITIN H/S;0;Kartioliitin h/s;;"1/2""";;;;0,29;;;;;;;;1
1203155;AISI 316;"3/4""";KARTIOLIITIN H/S;0;Kartioliitin h/s;;"3/4""";;;;0,42;;;;;;;;1
1203156;AISI 316;"1""";KARTIOLIITIN H/S;0;Kartioliitin h/s;;"1""";;;;0,67;;;;;;;;1
1203157;AISI 316;"1 1/4""";KARTIOLIITIN H/S;0;Kartioliitin h/s;;"1 1/4""";;;;0,9;;;;;;;;1
1203158;AISI 316;"1 1/2""";KARTIOLIITIN H/S;0;Kartioliitin h/s;;"1 1/2""";;;;1,09;;;;;;;;1
1203159;AISI 316;"2""";KARTIOLIITIN H/S;0;Kartioliitin h/s;;"2""";;;;1,53;;;;;;;;1
1203173;AISI 316;"3/8""";KARTIOLIITIN H/U;0;Kartioliitin H/U;;"3/8""";;;;0,2;;;;;;;;1
1203174;AISI 316;"1/2""";KARTIOLIITIN H/U;0;Kartioliitin H/U;;"1/2""";;;;0,29;;;;;;;;1
1203175;AISI 316;"3/4""";KARTIOLIITIN H/U;0;Kartioliitin H/U;;"3/4""";;;;0,42;;;;;;;;1
1203176;AISI 316;"1""";KARTIOLIITIN H/U;0;Kartioliitin H/U;;"1""";;;;1;;;;;;;;1
1203177;AISI 316;"1 1/4""";KARTIOLIITIN H/U;0;Kartioliitin H/U;;"1 1/4""";;;;0,9;;;;;;;;1
1203178;AISI 316;"1 1/2""";KARTIOLIITIN H/U;0;Kartioliitin H/U;;"1 1/2""";;;;1,09;;;;;;;;1
1203179;AISI 316;"2""";KARTIOLIITIN H/U;0;Kartioliitin H/U;;"2""";;;;1,53;;;;;;;;1
1203201;AISI 316;"1/8""";TASOLIITIN S/S;0;Tasoliitin s/s;;"1/8""";;;;0,07;;;;;;;;1
1203202;AISI 316;"1/4""";TASOLIITIN S/S;0;Tasoliitin s/s;;"1/4""";;;;0,12;;;;;;;;1
1203203;AISI 316;"3/8""";TASOLIITIN S/S;0;Tasoliitin s/s;;"3/8""";;;;0,2;;;;;;;;1
1203204;AISI 316;"1/2""";TASOLIITIN S/S;0;Tasoliitin s/s;;"1/2""";;;;0,29;;;;;;;;1
1203205;AISI 316;"3/4""";TASOLIITIN S/S;0;Tasoliitin s/s;;"3/4""";;;;0,42;;;;;;;;1
1203206;AISI 316;"1""";TASOLIITIN S/S;0;Tasoliitin s/s;;"1""";;;;0,67;;;;;;;;1
